id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,votes,percent,unopposed,winner,alt_result_text,source
5763,147,MA,Massachusetts,234,Governor,,2018,general,false,"",6744,12477,Charles D. Baker,REP,1781341,66.60177259156926,,true,,https://electionstats.state.ma.us/elections/search/year_from:2018/year_to:2018/office_id:3/stage:General
5765,147,MA,Massachusetts,234,Governor,,2018,general,false,"","",,"","",78050,2.918177008653582,,"",Blank,https://electionstats.state.ma.us/elections/search/year_from:2018/year_to:2018/office_id:3/stage:General
5764,147,MA,Massachusetts,234,Governor,,2018,general,false,"","",,"","",7504,0.2805637446884879,,"",Other,https://electionstats.state.ma.us/elections/search/year_from:2018/year_to:2018/office_id:3/stage:General
5762,147,MA,Massachusetts,234,Governor,,2018,general,false,"",9148,12476,Jay M. Gonzalez,DEM,885770,33.117663663742256,,false,,https://electionstats.state.ma.us/elections/search/year_from:2018/year_to:2018/office_id:3/stage:General
13702,140,HI,Hawaii,156,Governor,,2018,general,false,"","",,"","",7165,1.833216918302234,,"",Blank,https://files.hawaii.gov/elections/files/results/2018/general/histatewide.pdf
13703,140,HI,Hawaii,156,Governor,,2018,general,false,"","",,"","",649,0.16605133007371245,,"",Overvote,https://files.hawaii.gov/elections/files/results/2018/general/histatewide.pdf
13700,140,HI,Hawaii,156,Governor,,2018,general,false,"",13114,18947,Terrence K. Teruya,NPA,4067,1.0405712779811842,,false,,https://files.hawaii.gov/elections/files/results/2018/general/histatewide.pdf
13699,140,HI,Hawaii,156,Governor,,2018,general,false,"",9272,18946,Jim Brewer,GRE,10123,2.590042549054224,,false,,https://files.hawaii.gov/elections/files/results/2018/general/histatewide.pdf
13698,140,HI,Hawaii,156,Governor,,2018,general,false,"",6533,12474,David Y. Ige,DEM,244934,62.66813016991477,,true,,https://files.hawaii.gov/elections/files/results/2018/general/histatewide.pdf
13701,140,HI,Hawaii,156,Governor,,2018,general,false,"",9147,12475,Andria P. L. Tupola,REP,131719,33.70125600304982,,false,,https://files.hawaii.gov/elections/files/results/2018/general/histatewide.pdf
13708,146,MD,Maryland,247,Governor,,2018,general,false,"","",,"","",1813,0.0786717534992224,,"",Write-in,https://elections.maryland.gov/elections/2018/results/general/gen_results_2018_2_003-.html
13707,146,MD,Maryland,247,Governor,,2018,general,false,"",6719,11205,Larry Hogan,REP,1275644,55.354192123972446,,true,,https://elections.maryland.gov/elections/2018/results/general/gen_results_2018_2_003-.html
13706,146,MD,Maryland,247,Governor,,2018,general,false,"",6722,12383,Shawn P. Quinn,LIB,13241,0.5745684986669629,,false,,https://elections.maryland.gov/elections/2018/results/general/gen_results_2018_2_003-.html
13705,146,MD,Maryland,247,Governor,,2018,general,false,"",4285,12384,Ian Schlakman,GRE,11175,0.48491828204843374,,false,,https://elections.maryland.gov/elections/2018/results/general/gen_results_2018_2_003-.html
13704,146,MD,Maryland,247,Governor,,2018,general,false,"",8585,11204,Ben Jealous,DEM,1002639,43.50764934181293,,false,,https://elections.maryland.gov/elections/2018/results/general/gen_results_2018_2_003-.html
13709,150,NE,Nebraska,335,Governor,,2018,general,false,"",13115,18948,Robert Krist,DEM,286169,40.999540102094464,,false,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2018/2018-general-election-official-results.pdf
13710,150,NE,Nebraska,335,Governor,,2018,general,false,"",1819,18949,Pete Ricketts,REP,411812,59.000459897905536,,true,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2018/2018-general-election-official-results.pdf
5689,1214,VA,Virginia,536,Governor,,2017,general,false,"","",,"","",1528,0.05845302239997857,,"",Other,https://historical.elections.virginia.gov/elections/search/year_from:2017/year_to:2017/office_id:3/stage:General
5965,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8271,10461,Seth Kaper-Dale,GRE,10053,0.46814425716501007,,false,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5966,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8273,10463,Peter J. Rohrman,LIB,10531,0.4904035782557168,,false,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5967,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8270,10460,Gina Genovese,OTH,12294,0.5725022876342021,,false,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5968,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8264,10454,Kimberly Ann Guadagno,REP,899583,41.89143691368459,,false,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5963,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8272,10462,Matthew Riccardi,CON,6864,0.3196401254531611,,false,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5686,1214,VA,Virginia,536,Governor,,2017,general,false,"",8259,10444,Ralph S. Northam,DEM,1408818,53.893763161971876,,true,,https://historical.elections.virginia.gov/elections/search/year_from:2017/year_to:2017/office_id:3/stage:General
5687,1214,VA,Virginia,536,Governor,,2017,general,false,"",8262,10447,Clifford D. Hyra,LIB,27987,1.070631372976571,,false,,https://historical.elections.virginia.gov/elections/search/year_from:2017/year_to:2017/office_id:3/stage:General
5688,1214,VA,Virginia,536,Governor,,2017,general,false,"",4683,10445,Ed W. Gillespie,REP,1175732,44.97715244265158,,false,,https://historical.elections.virginia.gov/elections/search/year_from:2017/year_to:2017/office_id:3/stage:General
5969,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8274,10464,Vincent Ross,WTP,4980,0.23190673437598228,,false,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5964,1215,NJ,New Jersey,346,Governor,,2017,general,false,"",8263,10453,Philip Murphy,DEM,1203110,56.02596610343134,,true,,https://nj.gov/state/elections/assets/pdf/election-results/2017/2017-official-general-election-results-governor.pdf
5677,57,VT,Vermont,550,Governor,,2016,general,false,"",8066,10097,Phillip B. Scott,REP,166817,52.9082288015985,,true,,https://electionarchive.vermont.gov/elections/search/year_from:2016/year_to:2016/office_id:3/stage:General
5683,59,WV,West Virginia,577,Governor,,2016,general,false,"",8182,10285,David D. Moran,LIB,15354,2.15084792773913,,false,,http://services.sos.wv.gov/apps/elections/results/results.aspx?year=2016&eid=23&county=Statewide
5684,59,WV,West Virginia,577,Governor,,2016,general,false,"",8183,10286,Charlotte Jean Pritt,MTP,42068,5.893048757596048,,false,,http://services.sos.wv.gov/apps/elections/results/results.aspx?year=2016&eid=23&county=Statewide
5685,59,WV,West Virginia,577,Governor,,2016,general,false,"",6821,9022,William Paul Cole,REP,301987,42.303511342591946,,false,,http://services.sos.wv.gov/apps/elections/results/results.aspx?year=2016&eid=23&county=Statewide
5660,53,ND,North Dakota,331,Governor,,2016,general,false,"",8248,10425,Marvin E. Nelson,DEM,65855,19.391874582230322,,false,,https://results.sos.nd.gov/ResultsSW.aspx?text=All&type=SW&map=CTY&eid=292
5661,53,ND,North Dakota,331,Governor,,2016,general,false,"",11967,17345,Marty Riske,LIB,13230,3.8957482457354367,,false,,https://results.sos.nd.gov/ResultsSW.aspx?text=All&type=SW&map=CTY&eid=292
5662,53,ND,North Dakota,331,Governor,,2016,general,false,"",8249,10426,Doug Burgum,REP,259863,76.52009269701797,,true,,https://results.sos.nd.gov/ResultsSW.aspx?text=All&type=SW&map=CTY&eid=292
5663,53,ND,North Dakota,331,Governor,,2016,general,false,"","",,"","",653,0.1922844750162691,,"",Write-in,https://results.sos.nd.gov/ResultsSW.aspx?text=All&type=SW&map=CTY&eid=292
5956,50,MO,Missouri,292,Governor,,2016,general,false,"",11711,17419,Theodis Brown,W,3,0.00010702642767903203,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5950,50,MO,Missouri,292,Governor,,2016,general,false,"",8055,10085,Chris Koster,DEM,1277360,45.570425886696114,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5951,50,MO,Missouri,292,Governor,,2016,general,false,"",8245,10422,Don Fitz,GRE,21088,0.7523244356318092,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5952,50,MO,Missouri,292,Governor,,2016,general,false,"",8246,10423,Lester Benton Turili,IND,30019,1.0709421108322874,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5954,50,MO,Missouri,292,Governor,,2016,general,false,"",8057,10087,Eric Greitens,REP,1433397,51.13712011861382,,true,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5955,50,MO,Missouri,292,Governor,,2016,general,false,"",12022,17418,Dave Altis,W,22,0.0007848604696462348,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5957,50,MO,Missouri,292,Governor,,2016,general,false,"",11712,17420,Martin Lindstedt,W,3,0.00010702642767903203,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5953,50,MO,Missouri,292,Governor,,2016,general,false,"",8243,10420,Cisse Spragins,LIB,41154,1.4681885349009614,,false,,https://enrarchives.sos.mo.gov/enrnet/default.aspx?eid=750003949
5681,59,WV,West Virginia,577,Governor,,2016,general,false,"",4624,17346,Phillip J. Hudok,CON,4041,0.5660789680860899,,false,,http://services.sos.wv.gov/apps/elections/results/results.aspx?year=2016&eid=23&county=Statewide
5658,54,NH,New Hampshire,341,Governor,,2016,general,false,"",6818,10080,Christopher Sununu,REP,354040,48.84233296498787,,true,,https://sos.nh.gov/elections/elections/election-results/2016/2016-general-election/2016-governor/
5656,54,NH,New Hampshire,341,Governor,,2016,general,false,"",6822,10081,Colin Van Ostern,DEM,337589,46.572800653364844,,false,,https://sos.nh.gov/elections/elections/election-results/2016/2016-general-election/2016-governor/
5657,54,NH,New Hampshire,341,Governor,,2016,general,false,"",6793,10450,Max Abramson,LIB,31243,4.310193788343453,,false,,https://sos.nh.gov/elections/elections/election-results/2016/2016-general-election/2016-governor/
5659,54,NH,New Hampshire,341,Governor,,2016,general,false,"","",,"","",1991,0.2746725933038381,,"",Scattering,https://sos.nh.gov/elections/elections/election-results/2016/2016-general-election/2016-governor/
5653,51,MT,Montana,311,Governor,,2016,general,false,"",6807,8982,Steve Bullock,DEM,255933,50.24599497408513,,true,,https://sosmt.gov/Portals/142/Elections/archives/2010s/2016/2016GeneralStatewideCanvass.pdf?dt=1523477333219
5654,51,MT,Montana,311,Governor,,2016,general,false,"",8247,10424,Ted Dunlap,LIB,17312,3.3987749332495683,,false,,https://sosmt.gov/Portals/142/Elections/archives/2010s/2016/2016GeneralStatewideCanvass.pdf?dt=1523477333219
5655,51,MT,Montana,311,Governor,,2016,general,false,"",8219,10347,Greg Gianforte,REP,236115,46.35523009266531,,false,,https://sosmt.gov/Portals/142/Elections/archives/2010s/2016/2016GeneralStatewideCanvass.pdf?dt=1523477333219
5648,49,IN,Indiana,196,Governor,,2016,general,false,"",8136,10217,John R. Gregg,DEM,1235503,45.42343880516241,,false,,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2016
5649,49,IN,Indiana,196,Governor,,2016,general,false,"",5026,10414,Rex Alan Bell,LIB,87025,3.199486170425534,,false,,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2016
5650,49,IN,Indiana,196,Governor,,2016,general,false,"",8173,10271,Eric Joseph Holcomb,REP,1397396,51.37545735832186,,true,,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2016
5651,49,IN,Indiana,196,Governor,,2016,general,false,"",11966,17343,Adam Adkins,W,41,0.001507370674949117,,false,,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2016
5652,49,IN,Indiana,196,Governor,,2016,general,false,"",9338,17344,Christopher Stried,W,3,0.0001102954152401793,,false,,https://indianavoters.in.gov/ENRHistorical/ElectionResults?year=2016
5645,48,DE,Delaware,108,Governor,,2016,general,false,"",6148,14633,Andrew Richard Groff,GRE,5951,1.3976570279766267,,false,,https://elections.delaware.gov/archive/elect16/elect16_general/html/election.shtml
5644,48,DE,Delaware,108,Governor,,2016,general,false,"",2750,10258,John C. Carney Jr.,DEM,248404,58.34037915938598,,true,,https://elections.delaware.gov/archive/elect16/elect16_general/html/election.shtml
5646,48,DE,Delaware,108,Governor,,2016,general,false,"",10281,14632,Louis Sean Goward,LIB,4577,1.074958194765421,,false,,https://elections.delaware.gov/archive/elect16/elect16_general/html/election.shtml
5647,48,DE,Delaware,108,Governor,,2016,general,false,"",8159,10259,Colin R. J. Bonini,REP,166852,39.187005617871975,,false,,https://elections.delaware.gov/archive/elect16/elect16_general/html/election.shtml
5682,59,WV,West Virginia,577,Governor,,2016,general,false,"",8062,10093,James Justice,DEM,350408,49.08651300398679,,true,,http://services.sos.wv.gov/apps/elections/results/results.aspx?year=2016&eid=23&county=Statewide
5676,57,VT,Vermont,550,Governor,,2016,general,false,"",8279,10470,Bill Lee,LBU,8912,2.826559254031938,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2016/year_to:2016/office_id:3/stage:General
5678,57,VT,Vermont,550,Governor,,2016,general,false,"","",,"","",313,0.09927211024596014,,"",Write-in,https://electionarchive.vermont.gov/elections/search/year_from:2016/year_to:2016/office_id:3/stage:General
5679,57,VT,Vermont,550,Governor,,2016,general,false,"","",,"","",4954,1.5712269461932475,,"",Blank,https://electionarchive.vermont.gov/elections/search/year_from:2016/year_to:2016/office_id:3/stage:General
5680,57,VT,Vermont,550,Governor,,2016,general,false,"","",,"","",218,0.06914159755149939,,"",Spoiled,https://electionarchive.vermont.gov/elections/search/year_from:2016/year_to:2016/office_id:3/stage:General
5675,57,VT,Vermont,550,Governor,,2016,general,false,"",8064,10095,Sue M. Minter,DEM,139253,44.1659398341236,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2016/year_to:2016/office_id:3/stage:General
5674,56,UT,Utah,530,Governor,,2016,general,false,"",8278,10469,L.S. Brown,W,97,0.008621953983653842,,false,,https://elections.utah.gov/Media/Default/2016%20Election/2016%20General%20Election%20-%20Statewide%20Canvass%203.pdf
5670,56,UT,Utah,530,Governor,,2016,general,false,"",8070,10101,Mike Weinholtz,DEM,323349,28.741239161448313,,false,,https://elections.utah.gov/Media/Default/2016%20Election/2016%20General%20Election%20-%20Statewide%20Canvass%203.pdf
5671,56,UT,Utah,530,Governor,,2016,general,false,"",8277,10468,Dell Schanze,IAP,15912,1.4143559978134013,,false,,https://elections.utah.gov/Media/Default/2016%20Election/2016%20General%20Election%20-%20Statewide%20Canvass%203.pdf
5672,56,UT,Utah,530,Governor,,2016,general,false,"",8276,10467,Brian E. Kamerath,LIB,34827,3.095637024625901,,false,,https://elections.utah.gov/Media/Default/2016%20Election/2016%20General%20Election%20-%20Statewide%20Canvass%203.pdf
5673,56,UT,Utah,530,Governor,,2016,general,false,"",8067,10098,Gary Richard Herbert,REP,750850,66.74014586212873,,true,,https://elections.utah.gov/Media/Default/2016%20Election/2016%20General%20Election%20-%20Statewide%20Canvass%203.pdf
5664,55,OR,Oregon,435,Governor,,2016,general,true,"",6632,10465,Aaron Donald Auer,CON,19400,0.9968931875197194,,false,,https://sos.oregon.gov/elections/Documents/results/november-2016-results.pdf
5667,55,OR,Oregon,435,Governor,,2016,general,true,"",5532,10418,James G. Foster,LIB,45191,2.322195878206373,,false,,https://sos.oregon.gov/elections/Documents/results/november-2016-results.pdf
5668,55,OR,Oregon,435,Governor,,2016,general,true,"",8138,10224,William C. Pierce,REP,845609,43.45267275285373,,false,,https://sos.oregon.gov/elections/Documents/results/november-2016-results.pdf
5665,55,OR,Oregon,435,Governor,,2016,general,true,"",8139,10225,Kate Brown,DEM,985027,50.61684050633952,,true,,https://sos.oregon.gov/elections/Documents/results/november-2016-results.pdf
5666,55,OR,Oregon,435,Governor,,2016,general,true,"",8242,10419,Cliff W. Thomason,IND,47481,2.4398703833311237,,false,,https://sos.oregon.gov/elections/Documents/results/november-2016-results.pdf
5669,55,OR,Oregon,435,Governor,,2016,general,true,"","",,"","",3338,0.171527291749527,,"",Other,https://sos.oregon.gov/elections/Documents/results/november-2016-results.pdf
5961,58,WA,Washington,554,Governor,,2016,general,false,"",8072,10103,Jay Robert Inslee,DEM,1760520,54.38964726992097,,true,,https://results.vote.wa.gov/results/20161108/Governor.html
5962,58,WA,Washington,554,Governor,,2016,general,false,"",8071,10102,Bill Ray Bryant,REP,1476346,45.610352730079036,,false,,https://results.vote.wa.gov/results/20161108/Governor.html
5958,52,NC,North Carolina,315,Governor,,2016,general,false,"",6803,8967,Roy A. Cooper,DEM,2309157,49.01613537977174,,true,,https://er.ncsbe.gov/?election_dt=11/08/2016&county_id=0&office=COS&contest=1016
5959,52,NC,North Carolina,315,Governor,,2016,general,false,"",8056,10086,Lon Vernon Cecil,LIB,102977,2.1858776051185584,,false,,https://er.ncsbe.gov/?election_dt=11/08/2016&county_id=0&office=COS&contest=1016
5960,52,NC,North Carolina,315,Governor,,2016,general,false,"",6800,8959,Pat McCrory,REP,2298880,48.7979870151097,,false,,https://er.ncsbe.gov/?election_dt=11/08/2016&county_id=0&office=COS&contest=1016
5948,1219,LA,Louisiana,224,Governor,,2015,runoff,false,"",8111,10177,John Bel Edwards,DEM,646924,56.11451133871819,,true,,https://voterportal.sos.la.gov/graphical
5949,1219,LA,Louisiana,224,Governor,,2015,runoff,false,"",581,10178,David Vitter,REP,505940,43.88548866128182,,false,,https://voterportal.sos.la.gov/graphical
5944,1216,KY,Kentucky,215,Governor,,2015,general,false,"",8112,10181,Drew Curtis,IND,35597,3.6558788610772193,,false,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2015/2015%20General%20Election%20Results.pdf
5945,1216,KY,Kentucky,215,Governor,,2015,general,false,"",4673,10180,Matthew G. Bevin,REP,511374,52.51907173931798,,true,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2015/2015%20General%20Election%20Results.pdf
5946,1216,KY,Kentucky,215,Governor,,2015,general,false,"",12017,17416,Blackii Effing Whyte,W,71,0.007291833557223434,,false,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2015/2015%20General%20Election%20Results.pdf
5943,1216,KY,Kentucky,215,Governor,,2015,general,false,"",575,10179,Jack Conway,DEM,426620,43.814676509614955,,false,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2015/2015%20General%20Election%20Results.pdf
5947,1216,KY,Kentucky,215,Governor,,2015,general,false,"",12021,17417,Gatewood B. Gatewood,W,30,0.00308105643262962,,false,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2015/2015%20General%20Election%20Results.pdf
5641,1217,MS,Mississippi,304,Governor,,2015,general,false,"",8114,10183,Robert Gray,DEM,234858,32.384960431987004,,false,,https://www.sos.ms.gov/Elections-Voting/Pages/2015-General-Election.aspx
5642,1217,MS,Mississippi,304,Governor,,2015,general,false,"",4699,10184,Shawn R. O'Hara,REF,9950,1.372022057150579,,false,,https://www.sos.ms.gov/Elections-Voting/Pages/2015-General-Election.aspx
5643,1217,MS,Mississippi,304,Governor,,2015,general,false,"",8113,10182,Phil Bryant,REP,480399,66.24301751086242,,true,,https://www.sos.ms.gov/Elections-Voting/Pages/2015-General-Election.aspx
5632,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",9920,17338,Cary J. Deaton,DEM,11763,1.0556062085403324,,false,,https://voterportal.sos.la.gov/graphical
5636,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",11964,17341,Jeremy Odom,NPA,4756,0.42680125204606156,,false,,https://voterportal.sos.la.gov/graphical
5633,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",8111,10177,John Bel Edwards,DEM,444517,39.89075108405365,,true,,https://voterportal.sos.la.gov/graphical
5634,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",11963,17339,SL Simpson,DEM,7420,0.6658673864974298,,false,,https://voterportal.sos.la.gov/graphical
5635,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",10949,17340,Beryl A. Billiot,NPA,5694,0.5109769405278121,,false,,https://voterportal.sos.la.gov/graphical
5637,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",11965,17342,Eric Paul Orgeron,OTH,2248,0.20173448582833184,,false,,https://voterportal.sos.la.gov/graphical
5638,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",8115,10186,Scott A. Angelle,REP,214982,19.29238577951354,,false,,https://voterportal.sos.la.gov/graphical
5639,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",2703,10185,Jay Dardenne,REP,166656,14.955632771444161,,false,,https://voterportal.sos.la.gov/graphical
5640,1218,LA,Louisiana,224,Governor,,2015,jungle primary,false,"",581,10178,David Vitter,REP,256300,23.000244091548687,,false,,https://voterportal.sos.la.gov/graphical
5522,1227,HI,Hawaii,156,Governor,,2014,general,false,"","",,"","",3001,0.8194751645230879,,"",Blank,https://files.hawaii.gov/elections/files/results/2014/general/histatewide.pdf
5558,1251,MA,Massachusetts,234,Governor,,2014,general,false,"","",,"","",1858,0.08608523457531439,,"",Other,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5557,1251,MA,Massachusetts,234,Governor,,2014,general,false,"",6756,8861,Jeffrey McCormick,UN,16295,0.7549832601747836,,false,,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5556,1251,MA,Massachusetts,234,Governor,,2014,general,false,"",6755,8860,Scott Lively,UN,19378,0.8978254443490001,,false,,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5555,1251,MA,Massachusetts,234,Governor,,2014,general,false,"",6744,8848,Charles D. Baker,REP,1044573,48.39736907214202,,true,,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5554,1251,MA,Massachusetts,234,Governor,,2014,general,false,"",6754,8859,Evan Falchuk,OTH,71814,3.3273008804045356,,false,,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5553,1251,MA,Massachusetts,234,Governor,,2014,general,false,"",6746,8850,Martha Coakley,DEM,1004408,46.536436108354344,,false,,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5935,1230,VT,Vermont,550,Governor,,2014,general,false,"","",,"","",154,0.079756793569738,,"",Spoiled,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5934,1230,VT,Vermont,550,Governor,,2014,general,false,"","",,"","",2984,1.5454173507279103,,"",Blank,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5937,1231,WY,Wyoming,583,Governor,,2014,general,false,"",5695,8780,Don Wills,IND,9895,5.894196346134372,,false,,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5938,1231,WY,Wyoming,583,Governor,,2014,general,false,"",6682,8775,Dee Cozzens,LIB,4040,2.406523823990183,,false,,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5939,1231,WY,Wyoming,583,Governor,,2014,general,false,"",6686,8779,Matt Hansen Mead,REP,99700,59.38871912173794,,true,,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5936,1231,WY,Wyoming,583,Governor,,2014,general,false,"",6683,8776,Pete Gosar,DEM,45752,27.253286632474964,,false,,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5940,1231,WY,Wyoming,583,Governor,,2014,general,false,"","",,"","",8490,5.057274075662539,,"",Write-in,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5942,1231,WY,Wyoming,583,Governor,,2014,general,false,"","",,"","",3214,1.9144969233426856,,"",Undervote,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5941,1231,WY,Wyoming,583,Governor,,2014,general,false,"","",,"","",62,0.036931801259255284,,"",Overvote,https://sos.wyo.gov/Elections/Docs/2014/Results/General/2014_Statewide_Candidates_Summary.pdf
5929,1230,VT,Vermont,550,Governor,,2014,general,false,"",6318,17413,Cris Ericson,IND,1089,0.5639944688145758,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5930,1230,VT,Vermont,550,Governor,,2014,general,false,"",6317,17414,Pete Diamondstone,LBU,1673,0.8664488028712445,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5931,1230,VT,Vermont,550,Governor,,2014,general,false,"",12020,17415,Dan Feliciano,LIB,8428,4.364871793543843,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5932,1230,VT,Vermont,550,Governor,,2014,general,false,"",6750,8854,Scott Milne,REP,87075,45.09625194860348,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5933,1230,VT,Vermont,550,Governor,,2014,general,false,"","",,"","",722,0.37392470751526513,,"",Write-in,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5926,1230,VT,Vermont,550,Governor,,2014,general,false,"",6752,8857,Peter Elliott Shumlin,DEM,89509,46.35682360801089,,true,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5927,1230,VT,Vermont,550,Governor,,2014,general,false,"",6751,8943,Emily Peyton,IND,3157,1.6350142681796287,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
5928,1230,VT,Vermont,550,Governor,,2014,general,false,"",12019,17412,Bernard Peters,IND,1434,0.7426704024610667,,false,,https://electionarchive.vermont.gov/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
6728,1226,IA,Iowa,161,Governor,,2014,general,false,"",6551,8648,Jack G. Hatch,DEM,420787,37.268888993204065,,false,,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6729,1226,IA,Iowa,161,Governor,,2014,general,false,"",6553,8649,Lee Deakins Hieb,LIB,20321,1.7998205582180529,,false,,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6730,1226,IA,Iowa,161,Governor,,2014,general,false,"",6555,8910,Jonathan Narcisse,OTH,10240,0.9069515533759589,,false,,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6731,1226,IA,Iowa,161,Governor,,2014,general,false,"",6552,8909,Jim Hennager,OTH,10582,0.9372423181469138,,false,,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6732,1226,IA,Iowa,161,Governor,,2014,general,false,"",6550,8647,Terry E. Branstad,REP,666032,58.990112988095376,,true,,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6733,1226,IA,Iowa,161,Governor,,2014,general,false,"","",,"","",1095,0.09698358895963623,,"",Write-in,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6735,1226,IA,Iowa,161,Governor,,2014,general,false,"","",,"","",656,0.058101583888147366,,"",Overvote,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
6734,1226,IA,Iowa,161,Governor,,2014,general,false,"","",,"","",10393,0.9205026849840175,,"",Undervote,https://sos.iowa.gov/elections/pdf/2014/general/govcanvsummary.pdf
5559,1251,MA,Massachusetts,234,Governor,,2014,general,false,"","",,"","",28463,1.3187535154559598,,"",Blank,https://electionstats.state.ma.us/elections/search/year_from:2014/year_to:2014/office_id:3/stage:General
