id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
20371,3168,AZ,Arizona,31,U.S. House,District 8,2004,general,false,"",13224,22863,James T. Kolbe,REP,"",183363,60.36264398276322,,true,,https://history.house.gov/Institution/Election-Statistics/
20375,3174,CA,California,36,U.S. House,District 2,2004,general,false,"",14828,22867,Michael D. Johnson,DEM,"",90310,33.14992163095706,,false,,https://history.house.gov/Institution/Election-Statistics/
20376,3174,CA,California,36,U.S. House,District 2,2004,general,false,"",13273,22868,Walter Herger,REP,"",182119,66.85007836904295,,true,,https://history.house.gov/Institution/Election-Statistics/
20377,3175,CA,California,37,U.S. House,District 3,2004,general,false,"",3838,22869,Douglas Arthur Tuma,LIB,"",9310,3.2430775447360083,,false,,https://history.house.gov/Institution/Election-Statistics/
20378,3175,CA,California,37,U.S. House,District 3,2004,general,false,"",15325,22870,Gabe Castillo,DEM,"",100025,34.84305385738122,,false,,https://history.house.gov/Institution/Election-Statistics/
20382,3177,CA,California,39,U.S. House,District 5,2004,general,false,"",15327,22874,John C. Reiger,PAF,"",3670,1.8977490731021216,,false,,https://history.house.gov/Institution/Election-Statistics/
20383,3177,CA,California,39,U.S. House,District 5,2004,general,false,"",15328,22875,Pat W. Driscoll,GRE,"",6593,3.409226059662749,,false,,https://history.house.gov/Institution/Election-Statistics/
20384,3177,CA,California,39,U.S. House,District 5,2004,general,false,"",15329,22876,Mike R. Dugas,REP,"",45120,23.33145454451437,,false,,https://history.house.gov/Institution/Election-Statistics/
20385,3177,CA,California,39,U.S. House,District 5,2004,general,false,"",13279,22877,Robert T. Matsui,DEM,"",138004,71.36157032272075,,true,,https://history.house.gov/Institution/Election-Statistics/
20386,3178,CA,California,40,U.S. House,District 6,2004,general,false,"",14835,22878,Paul L. Erickson,REP,"",85244,27.35098679038846,,false,,https://history.house.gov/Institution/Election-Statistics/
20387,3178,CA,California,40,U.S. House,District 6,2004,general,false,"",13281,22879,Lynn C. Woolsey,DEM,"",226423,72.64901320961155,,true,,https://history.house.gov/Institution/Election-Statistics/
20397,3182,CA,California,44,U.S. House,District 10,2004,general,false,"",15333,22888,Jeff R. Ketelson,REP,"",95349,34.28599167922215,,false,,https://history.house.gov/Institution/Election-Statistics/
20398,3182,CA,California,44,U.S. House,District 10,2004,general,false,"",13289,22889,Ellen O. Tauscher,DEM,"",182750,65.71400832077785,,true,,https://history.house.gov/Institution/Election-Statistics/
20399,3183,CA,California,45,U.S. House,District 11,2004,general,false,"",2917,22890,Jerry McNerney,DEM,"",103587,38.77208807908103,,false,,https://history.house.gov/Institution/Election-Statistics/
20400,3183,CA,California,45,U.S. House,District 11,2004,general,false,"",10108,22891,Richard W. Pombo,REP,"",163582,61.22791192091896,,true,,https://history.house.gov/Institution/Election-Statistics/
20401,3184,CA,California,46,U.S. House,District 12,2004,general,false,"",15334,22892,Harland Harrison,LIB,"",5116,2.0253445183868504,,false,,https://history.house.gov/Institution/Election-Statistics/
20402,3184,CA,California,46,U.S. House,District 12,2004,general,false,"",15335,22893,Patricia Gray,GRE,"",23038,9.12038448291561,,false,,https://history.house.gov/Institution/Election-Statistics/
20403,3184,CA,California,46,U.S. House,District 12,2004,general,false,"",14126,22894,Mike Garza,REP,"",52593,20.8207475088975,,false,,https://history.house.gov/Institution/Election-Statistics/
20404,3184,CA,California,46,U.S. House,District 12,2004,general,false,"",13313,22895,Tom Lantos,DEM,"",171852,68.03352348980005,,true,,https://history.house.gov/Institution/Election-Statistics/
20412,3187,CA,California,49,U.S. House,District 15,2004,general,false,"",15338,22902,Raymond L. Chukwu,REP,"",59953,27.971241683695848,,false,,https://history.house.gov/Institution/Election-Statistics/
20413,3187,CA,California,49,U.S. House,District 15,2004,general,false,"",2851,22903,Michael M. Honda,DEM,"",154385,72.02875831630415,,true,,https://history.house.gov/Institution/Election-Statistics/
20450,3201,CA,California,63,U.S. House,District 29,2004,general,false,"","",,"","","",6,0.0029009050823857047,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20423,3190,CA,California,52,U.S. House,District 18,2004,general,false,"",15343,22912,Charles F. Pringle,REP,"",49973,32.51228001691552,,false,,https://history.house.gov/Institution/Election-Statistics/
20425,3191,CA,California,53,U.S. House,District 19,2004,general,false,"",15344,22914,Larry R. Mullen,GRE,"",15863,6.742638057671383,,false,,https://history.house.gov/Institution/Election-Statistics/
20426,3191,CA,California,53,U.S. House,District 19,2004,general,false,"",15345,22915,James A. Bufford,DEM,"",64047,27.223459602829163,,false,,https://history.house.gov/Institution/Election-Statistics/
20427,3191,CA,California,53,U.S. House,District 19,2004,general,false,"",13331,22916,George P. Radanovich,REP,"",155354,66.03390233949945,,true,,https://history.house.gov/Institution/Election-Statistics/
20430,3193,CA,California,55,U.S. House,District 21,2004,general,false,"",15347,22919,Fred B. Davis,DEM,"",51594,26.82786054129943,,false,,https://history.house.gov/Institution/Election-Statistics/
20431,3193,CA,California,55,U.S. House,District 21,2004,general,false,"",2937,22920,Devin Nunes,REP,"",140721,73.17213945870057,,true,,https://history.house.gov/Institution/Election-Statistics/
20432,3194,CA,California,56,U.S. House,District 22,2004,general,false,"",13334,22921,William M. Thomas,REP,"",209384,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
20433,3195,CA,California,57,U.S. House,District 23,2004,general,false,"",15348,22922,Michael Favorite,LIB,"",6391,2.616077970666852,,false,,https://history.house.gov/Institution/Election-Statistics/
20434,3195,CA,California,57,U.S. House,District 23,2004,general,false,"",15349,22923,Donald E. Regan,REP,"",83926,34.3540853960548,,false,,https://history.house.gov/Institution/Election-Statistics/
20435,3195,CA,California,57,U.S. House,District 23,2004,general,false,"",2748,22924,Lois Capps,DEM,"",153980,63.02983663327835,,true,,https://history.house.gov/Institution/Election-Statistics/
20447,3200,CA,California,62,U.S. House,District 28,2004,general,false,"",14877,22936,Kelley L. Ross,LIB,"",9339,5.7467232785674724,,false,,https://history.house.gov/Institution/Election-Statistics/
20448,3200,CA,California,62,U.S. House,District 28,2004,general,false,"",14878,22937,David Raymond Hernandez,REP,"",37868,23.301950649190818,,false,,https://history.house.gov/Institution/Election-Statistics/
20449,3200,CA,California,62,U.S. House,District 28,2004,general,false,"",8369,22938,Howard L. Berman,DEM,"",115303,70.9513260722417,,true,,https://history.house.gov/Institution/Election-Statistics/
20452,3201,CA,California,63,U.S. House,District 29,2004,general,false,"",15354,22940,Philip Koebel,GRE,"",5715,2.7631120909723834,,false,,https://history.house.gov/Institution/Election-Statistics/
20453,3201,CA,California,63,U.S. House,District 29,2004,general,false,"",15355,22941,Harry Frank Scolinos,REP,"",62871,30.3971339057786,,false,,https://history.house.gov/Institution/Election-Statistics/
20454,3201,CA,California,63,U.S. House,District 29,2004,general,false,"",2990,22942,Adam B. Schiff,DEM,"",133670,64.62733039374952,,true,,https://history.house.gov/Institution/Election-Statistics/
20457,3203,CA,California,65,U.S. House,District 31,2004,general,false,"",14879,22945,Luis Vega,REP,"",22048,19.78978736390482,,false,,https://history.house.gov/Institution/Election-Statistics/
20458,3203,CA,California,65,U.S. House,District 31,2004,general,false,"",2722,22946,Xavier Becerra,DEM,"",89363,80.21021263609518,,true,,https://history.house.gov/Institution/Election-Statistics/
20459,3204,CA,California,66,U.S. House,District 32,2004,general,false,"",15357,22947,Leland Thomas Faegre,LIB,"",21002,14.985800522312445,,false,,https://history.house.gov/Institution/Election-Statistics/
20460,3204,CA,California,66,U.S. House,District 32,2004,general,false,"",14166,22948,Hilda L. Solis,DEM,"",119144,85.01419947768755,,true,,https://history.house.gov/Institution/Election-Statistics/
20465,3207,CA,California,69,U.S. House,District 35,2004,general,false,"",14881,22953,Charles Tate,LIB,"",3427,2.1910784044192395,,false,,https://history.house.gov/Institution/Election-Statistics/
20466,3207,CA,California,69,U.S. House,District 35,2004,general,false,"",13368,22954,Gordon Michael Mego,AIP,"",3440,2.1993900528748713,,false,,https://history.house.gov/Institution/Election-Statistics/
20467,3207,CA,California,69,U.S. House,District 35,2004,general,false,"",14884,22955,Ross Moen,REP,"",23591,15.083084516677642,,false,,https://history.house.gov/Institution/Election-Statistics/
20468,3207,CA,California,69,U.S. House,District 35,2004,general,false,"",3035,22956,Maxine Waters,DEM,"",125949,80.52644702602825,,true,,https://history.house.gov/Institution/Election-Statistics/
20476,3210,CA,California,72,U.S. House,District 38,2004,general,false,"",2931,22964,Grace F. Napolitano,DEM,"",116851,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
20479,3212,CA,California,74,U.S. House,District 40,2004,general,false,"",15360,22967,J. Tillman Williams,DEM,"",69684,32.06796103101228,,false,,https://history.house.gov/Institution/Election-Statistics/
20480,3212,CA,California,74,U.S. House,District 40,2004,general,false,"",2980,22968,Edward R. Royce,REP,"",147617,67.93203896898771,,true,,https://history.house.gov/Institution/Election-Statistics/
20481,3213,CA,California,75,U.S. House,District 41,2004,general,false,"",15361,22969,Peymon Mottahedek,LIB,"",37332,17.051480562901656,,false,,https://history.house.gov/Institution/Election-Statistics/
20482,3213,CA,California,75,U.S. House,District 41,2004,general,false,"",13378,22970,Jerry Lewis,REP,"",181605,82.94851943709834,,true,,https://history.house.gov/Institution/Election-Statistics/
20483,3214,CA,California,76,U.S. House,District 42,2004,general,false,"",15362,22971,Lewis M. Myers,DEM,"",78393,31.863834976120316,,false,,https://history.house.gov/Institution/Election-Statistics/
20484,3214,CA,California,76,U.S. House,District 42,2004,general,false,"",2923,22972,Gary G. Miller,REP,"",167632,68.1361650238797,,true,,https://history.house.gov/Institution/Election-Statistics/
20496,3219,CA,California,81,U.S. House,District 47,2004,general,false,"",15368,22984,Alexandria A. Coronado,REP,"",43099,39.61924197714716,,false,,https://history.house.gov/Institution/Election-Statistics/
20497,3219,CA,California,81,U.S. House,District 47,2004,general,false,"",2986,22985,Loretta Sanchez,DEM,"",65684,60.38075802285283,,true,,https://history.house.gov/Institution/Election-Statistics/
20505,3222,CA,California,84,U.S. House,District 50,2004,general,false,"",11526,22993,Diane Beall Templin,AIP,"",4723,1.632403362273959,,false,,https://history.house.gov/Institution/Election-Statistics/
20506,3222,CA,California,84,U.S. House,District 50,2004,general,false,"",15373,22994,Gary M. Waayers,GRE,"",6504,2.247967704473815,,false,,https://history.house.gov/Institution/Election-Statistics/
20507,3222,CA,California,84,U.S. House,District 50,2004,general,false,"",10170,22996,Francine P. Busby,DEM,"",105590,36.49491234861472,,false,,https://history.house.gov/Institution/Election-Statistics/
20508,3222,CA,California,84,U.S. House,District 50,2004,general,false,"",13410,22997,Randall H. Cunningham,REP,"",169025,58.41985566554222,,true,,https://history.house.gov/Institution/Election-Statistics/
20522,3227,CO,Colorado,92,U.S. House,District 2,2004,general,false,"",3864,23011,Norman T. Olsen,LIB,"",7304,2.360972834589674,,false,,https://history.house.gov/Institution/Election-Statistics/
20523,3227,CO,Colorado,92,U.S. House,District 2,2004,general,false,"",15380,23012,Stephen M. Hackman,REP,"",94160,30.4366377471199,,false,,https://history.house.gov/Institution/Election-Statistics/
20524,3227,CO,Colorado,92,U.S. House,District 2,2004,general,false,"",1543,23013,Mark Udall,DEM,"",207900,67.20238941829044,,true,,https://history.house.gov/Institution/Election-Statistics/
20525,3230,CO,Colorado,95,U.S. House,District 5,2004,general,false,"",15381,23014,Arthur Roberts,LIB,"",6627,2.4181012778317,,false,,https://history.house.gov/Institution/Election-Statistics/
20526,3230,CO,Colorado,95,U.S. House,District 5,2004,general,false,"",15382,23015,Fred D. Hardee,DEM,"",74098,27.037342460355106,,false,,https://history.house.gov/Institution/Election-Statistics/
20527,3230,CO,Colorado,95,U.S. House,District 5,2004,general,false,"",13444,23016,Joel Hefley,REP,"",193333,70.5445562618132,,true,,https://history.house.gov/Institution/Election-Statistics/
20529,3231,CO,Colorado,96,U.S. House,District 6,2004,general,false,"",15384,23018,Jack J. Woehr,LIB,"",3857,1.0781543071663577,,false,,https://history.house.gov/Institution/Election-Statistics/
21513,3585,WI,Wisconsin,571,U.S. House,District 5,2004,general,false,"",9860,23835,Tim C. Peterson,LIB,"",6549,1.6079412508501294,,false,,https://history.house.gov/Institution/Election-Statistics/
20531,3231,CO,Colorado,96,U.S. House,District 6,2004,general,false,"",53,23020,Tom Tancredo,REP,"",212778,59.47822586731741,,true,,https://history.house.gov/Institution/Election-Statistics/
20534,3235,CT,Connecticut,103,U.S. House,District 3,2004,general,false,"",12730,23023,Ralph A. Ferrucci,GRE,"",7182,2.5929670012275254,,false,,https://history.house.gov/Institution/Election-Statistics/
20535,3235,CT,Connecticut,103,U.S. House,District 3,2004,general,false,"",14932,23024,Richter H. Elser,REP,"",69160,24.969311863672466,,false,,https://history.house.gov/Institution/Election-Statistics/
20536,3235,CT,Connecticut,103,U.S. House,District 3,2004,general,false,"",2783,23025,Rosa L. DeLauro,DEM,"",200638,72.4377211351,,true,,https://history.house.gov/Institution/Election-Statistics/
20541,3238,DE,Delaware,109,U.S. House,District 1,2004,general,false,"",12731,23030,William E. Morris,LIB,"",2014,0.565658835259588,,false,,https://history.house.gov/Institution/Election-Statistics/
20542,3238,DE,Delaware,109,U.S. House,District 1,2004,general,false,"",11839,23031,Maurice J. Barros,W,"",2337,0.656377705065371,,false,,https://history.house.gov/Institution/Election-Statistics/
20543,3238,DE,Delaware,109,U.S. House,District 1,2004,general,false,"",15389,23032,Paul Donnelly,DEM,"",105716,29.691752447022147,,false,,https://history.house.gov/Institution/Election-Statistics/
20544,3238,DE,Delaware,109,U.S. House,District 1,2004,general,false,"",454,23033,Michael N. Castle,REP,"",245978,69.0862110126529,,true,,https://history.house.gov/Institution/Election-Statistics/
20545,3239,FL,Florida,113,U.S. House,District 1,2004,general,false,"",15390,23034,Mark S. Coutu,DEM,"",72506,23.45637475332406,,false,,https://history.house.gov/Institution/Election-Statistics/
20547,3240,FL,Florida,114,U.S. House,District 2,2004,general,false,"",15391,23036,Thomas A. Frederick,W,"",11,0.003364048112004453,,false,,https://history.house.gov/Institution/Election-Statistics/
20548,3240,FL,Florida,114,U.S. House,District 2,2004,general,false,"",15392,23037,Bev Kilmer,REP,"",125399,38.349842654295124,,false,,https://history.house.gov/Institution/Election-Statistics/
20549,3240,FL,Florida,114,U.S. House,District 2,2004,general,false,"",8405,23038,Allen Boyd,DEM,"",201577,61.64679329759287,,true,,https://history.house.gov/Institution/Election-Statistics/
20557,3244,FL,Florida,118,U.S. House,District 6,2004,general,false,"",15395,23046,Newell  W. O'Brien,W,"",36,0.010980530908669435,,false,,https://history.house.gov/Institution/Election-Statistics/
20558,3244,FL,Florida,118,U.S. House,District 6,2004,general,false,"",14936,23047,David E. Bruderly,DEM,"",116680,35.58912073398749,,false,,https://history.house.gov/Institution/Election-Statistics/
20560,3245,FL,Florida,119,U.S. House,District 7,2004,general,false,"",2920,23049,John L. Mica,REP,"",,,true,true,,https://history.house.gov/Institution/Election-Statistics/
20565,3248,FL,Florida,122,U.S. House,District 10,2004,general,false,"",15397,23054,Robert D. Derry,DEM,"",91658,30.67198067147872,,false,,https://history.house.gov/Institution/Election-Statistics/
20566,3248,FL,Florida,122,U.S. House,District 10,2004,general,false,"",4842,23055,Charles William Young,REP,"",207175,69.32801932852128,,true,,https://history.house.gov/Institution/Election-Statistics/
20567,3249,FL,Florida,123,U.S. House,District 11,2004,general,false,"",15398,23056,Karl M. Butts,W,"",122,0.05459077058004931,,false,,https://history.house.gov/Institution/Election-Statistics/
20568,3249,FL,Florida,123,U.S. House,District 11,2004,general,false,"",15399,23057,Robert Edward Johnson,LIB,"",31579,14.130507738912929,,false,,https://history.house.gov/Institution/Election-Statistics/
20569,3249,FL,Florida,123,U.S. House,District 11,2004,general,false,"",9268,23058,Jim Davis,DEM,"",191780,85.81490149050703,,true,,https://history.house.gov/Institution/Election-Statistics/
20570,3250,FL,Florida,124,U.S. House,District 12,2004,general,false,"",15400,23059,Robert D. Hagenmaier,DEM,"",96965,35.11074740466888,,false,,https://history.house.gov/Institution/Election-Statistics/
20571,3250,FL,Florida,124,U.S. House,District 12,2004,general,false,"",8255,23060,Adam H. Putnam,REP,"",179204,64.88925259533112,,true,,https://history.house.gov/Institution/Election-Statistics/
20576,3253,FL,Florida,127,U.S. House,District 15,2004,general,false,"",15402,23065,Simon Pristoop,DEM,"",111538,34.64709281014892,,false,,https://history.house.gov/Institution/Election-Statistics/
20577,3253,FL,Florida,127,U.S. House,District 15,2004,general,false,"",1178,23066,David J. Weldon,REP,"",210388,65.35290718985108,,true,,https://history.house.gov/Institution/Election-Statistics/
20580,3255,FL,Florida,129,U.S. House,District 17,2004,general,false,"",12224,23069,Omari Musa,W,"",734,0.4090868557160692,,false,,https://history.house.gov/Institution/Election-Statistics/
20581,3255,FL,Florida,129,U.S. House,District 17,2004,general,false,"",480,23070,Kendrick B. Meek,DEM,"",178690,99.59091314428393,,true,,https://history.house.gov/Institution/Election-Statistics/
20582,3256,FL,Florida,130,U.S. House,District 18,2004,general,false,"",15404,23071,Sam Sheldon,DEM,"",78281,35.27315165278829,,false,,https://history.house.gov/Institution/Election-Statistics/
20583,3256,FL,Florida,130,U.S. House,District 18,2004,general,false,"",2976,23072,Ileana Ros-Lehtinen,REP,"",143647,64.72684834721171,,true,,https://history.house.gov/Institution/Election-Statistics/
20584,3257,FL,Florida,131,U.S. House,District 19,2004,general,false,"",13480,23073,Robert Wexler,DEM,"",,,true,true,,https://history.house.gov/Institution/Election-Statistics/
20604,3269,GA,Georgia,146,U.S. House,District 6,2004,general,false,"","",,"","","",77,0.02877224711249949,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20631,3311,IA,Iowa,164,U.S. House,District 3,2004,general,false,"","",,"","","",213,0.06999234356054009,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20634,3312,IA,Iowa,165,U.S. House,District 4,2004,general,false,"","",,"","","",151,0.05074504479678458,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20637,3313,IA,Iowa,166,U.S. House,District 5,2004,general,false,"","",,"","","",161,0.0604488231252417,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20587,3259,FL,Florida,133,U.S. House,District 21,2004,general,false,"",15406,23076,Frank J. Gonzalez,LIB,"",54736,27.198958473089746,,false,,https://history.house.gov/Institution/Election-Statistics/
20588,3259,FL,Florida,133,U.S. House,District 21,2004,general,false,"",9955,23077,Lincoln Diaz-Balart,REP,"",146507,72.80104152691025,,true,,https://history.house.gov/Institution/Election-Statistics/
20589,3260,FL,Florida,134,U.S. House,District 22,2004,general,false,"",15407,23078,Donald G. Kennedy,W,"",627,0.2044169714989926,,false,,https://history.house.gov/Institution/Election-Statistics/
20591,3260,FL,Florida,134,U.S. House,District 22,2004,general,false,"",15408,23080,Robin Rorapaugh,DEM,"",108258,35.2946929833141,,false,,https://history.house.gov/Institution/Election-Statistics/
20592,3260,FL,Florida,134,U.S. House,District 22,2004,general,false,"",10082,23081,E. Clay Shaw,REP,"",192581,62.78600444696569,,true,,https://history.house.gov/Institution/Election-Statistics/
20593,3262,FL,Florida,135,U.S. House,District 23,2004,general,false,"",2842,23082,Alcee Hastings,DEM,"",,,true,true,,https://history.house.gov/Institution/Election-Statistics/
20595,3261,FL,Florida,137,U.S. House,District 25,2004,general,false,"",2788,23084,Mario Diaz-Balart,REP,"",,,true,true,,https://history.house.gov/Institution/Election-Statistics/
20596,3264,GA,Georgia,141,U.S. House,District 1,2004,general,false,"",2874,23085,Jack Kingston,REP,"",188347,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
20597,3265,GA,Georgia,142,U.S. House,District 2,2004,general,false,"",15409,23086,Dave A. Eversman,REP,"",64645,33.214474718567125,,false,,https://history.house.gov/Institution/Election-Statistics/
20598,3265,GA,Georgia,142,U.S. House,District 2,2004,general,false,"",2726,23087,Sanford Bishop,DEM,"",129984,66.78552528143288,,true,,https://history.house.gov/Institution/Election-Statistics/
20599,3266,GA,Georgia,143,U.S. House,District 3,2004,general,false,"",11504,23088,Calder B. Clay,REP,"",80435,37.1167654170589,,false,,https://history.house.gov/Institution/Election-Statistics/
20600,3266,GA,Georgia,143,U.S. House,District 3,2004,general,false,"",4996,23089,James Marshall,DEM,"",136273,62.88323458294111,,true,,https://history.house.gov/Institution/Election-Statistics/
20603,3268,GA,Georgia,145,U.S. House,District 5,2004,general,false,"",2888,23092,John Lewis,DEM,"",201773,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
20605,3269,GA,Georgia,146,U.S. House,District 6,2004,general,false,"",2958,23093,Tom Price,REP,"",267542,99.9712277528875,,true,,https://history.house.gov/Institution/Election-Statistics/
20607,3271,GA,Georgia,148,U.S. House,District 8,2004,general,false,"",15411,23095,Silvia L. Delamar,DEM,"",73632,24.44978682144802,,false,,https://history.house.gov/Institution/Election-Statistics/
20608,3271,GA,Georgia,148,U.S. House,District 8,2004,general,false,"",3039,23096,Lynn A. Westmoreland,REP,"",227524,75.55021317855199,,true,,https://history.house.gov/Institution/Election-Statistics/
20611,3273,GA,Georgia,150,U.S. House,District 10,2004,general,false,"",6524,23099,J. Nathan Deal,REP,"",219136,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
20612,3274,GA,Georgia,151,U.S. House,District 11,2004,general,false,"",15413,23100,Rick Crawford,DEM,"",89591,42.60415527350716,,false,,https://history.house.gov/Institution/Election-Statistics/
20613,3274,GA,Georgia,151,U.S. House,District 11,2004,general,false,"",2821,23101,Phil Gingrey,REP,"",120696,57.39584472649284,,true,,https://history.house.gov/Institution/Election-Statistics/
20614,3275,GA,Georgia,152,U.S. House,District 12,2004,general,false,"",10188,23102,Max Burns,REP,"",105132,48.18855194162297,,false,,https://history.house.gov/Institution/Election-Statistics/
20615,3275,GA,Georgia,152,U.S. House,District 12,2004,general,false,"",2719,23103,John Barrow,DEM,"",113036,51.81144805837703,,true,,https://history.house.gov/Institution/Election-Statistics/
20616,3276,GA,Georgia,153,U.S. House,District 13,2004,general,false,"",2996,23104,David Scott,DEM,"",170657,100.0,,true,,https://history.house.gov/Institution/Election-Statistics/
20632,3311,IA,Iowa,164,U.S. House,District 3,2004,general,false,"",10063,23117,Stanley J. Thompson,REP,"",136099,44.7224787147697,,false,,https://history.house.gov/Institution/Election-Statistics/
20633,3311,IA,Iowa,164,U.S. House,District 3,2004,general,false,"",5136,23118,Leonard L. Boswell,DEM,"",168007,55.20752894166976,,true,,https://history.house.gov/Institution/Election-Statistics/
20635,3312,IA,Iowa,165,U.S. House,District 4,2004,general,false,"",15421,23119,Paul W. Johnson,DEM,"",116121,39.02361156852597,,false,,https://history.house.gov/Institution/Election-Statistics/
20638,3313,IA,Iowa,166,U.S. House,District 5,2004,general,false,"",15422,23121,E. Joyce Schulte,DEM,"",97597,36.643626028287045,,false,,https://history.house.gov/Institution/Election-Statistics/
20664,3292,IL,Illinois,186,U.S. House,District 12,2004,general,false,"","",,"","","",2,0.000698238692897167,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20675,3296,IL,Illinois,190,U.S. House,District 16,2004,general,false,"","",,"","","",4,0.0013522376151937417,,"",Write-in,https://history.house.gov/Institution/Election-Statistics/
20642,3280,ID,Idaho,171,U.S. House,District 2,2004,general,false,"",15424,23125,A. Lin Whitworth,DEM,"",80133,29.263028736072922,,false,,https://history.house.gov/Institution/Election-Statistics/
20643,3280,ID,Idaho,171,U.S. House,District 2,2004,general,false,"",3005,23126,Mike Simpson,REP,"",193704,70.73697126392709,,true,,https://history.house.gov/Institution/Election-Statistics/
20656,3286,IL,Illinois,180,U.S. House,District 6,2004,general,false,"",15429,23138,Christine A. Cegelis,DEM,"",110470,44.170861705658204,,false,,https://history.house.gov/Institution/Election-Statistics/
20657,3286,IL,Illinois,180,U.S. House,District 6,2004,general,false,"",13517,23139,Henry J. Hyde,REP,"",139627,55.829138294341796,,true,,https://history.house.gov/Institution/Election-Statistics/
20662,3290,IL,Illinois,184,U.S. House,District 10,2004,general,false,"",15432,23144,Lee Goodman,DEM,"",99218,35.85618208166643,,false,,https://history.house.gov/Institution/Election-Statistics/
20665,3292,IL,Illinois,186,U.S. House,District 12,2004,general,false,"",15433,23146,Walter B. Steele,LIB,"",4794,1.673678146874509,,false,,https://history.house.gov/Institution/Election-Statistics/
20666,3292,IL,Illinois,186,U.S. House,District 12,2004,general,false,"",15434,23147,Erin R. Zweigart,REP,"",82677,28.864140206329537,,false,,https://history.house.gov/Institution/Election-Statistics/
20667,3292,IL,Illinois,186,U.S. House,District 12,2004,general,false,"",13524,23148,Jerry F. Costello,DEM,"",198962,69.46148340810306,,true,,https://history.house.gov/Institution/Election-Statistics/
20671,3294,IL,Illinois,188,U.S. House,District 14,2004,general,false,"",15436,23151,Ruben K. Zamora,DEM,"",87590,31.370877625282944,,false,,https://history.house.gov/Institution/Election-Statistics/
20672,3294,IL,Illinois,188,U.S. House,District 14,2004,general,false,"",11430,23152,J. Dennis Hastert,REP,"",191618,68.62912237471706,,true,,https://history.house.gov/Institution/Election-Statistics/
20676,3296,IL,Illinois,190,U.S. House,District 16,2004,general,false,"",14983,23155,John H. Kutsch,DEM,"",91452,30.91620859617452,,false,,https://history.house.gov/Institution/Election-Statistics/
20677,3296,IL,Illinois,190,U.S. House,District 16,2004,general,false,"",5176,23156,Donald A. Manzullo,REP,"",204350,69.08243916621029,,true,,https://history.house.gov/Institution/Election-Statistics/
20680,3298,IL,Illinois,192,U.S. House,District 18,2004,general,false,"",5201,23159,Steve J. Waterworth,DEM,"",91548,29.76251239454478,,false,,https://history.house.gov/Institution/Election-Statistics/
20681,3298,IL,Illinois,192,U.S. House,District 18,2004,general,false,"",13532,23160,Ray H. LaHood,REP,"",216047,70.23748760545523,,true,,https://history.house.gov/Institution/Election-Statistics/
20682,3299,IL,Illinois,193,U.S. House,District 19,2004,general,false,"",15438,23161,Timothy C. Bagwell,DEM,"",94303,30.642331212591877,,false,,https://history.house.gov/Institution/Election-Statistics/
20683,3299,IL,Illinois,193,U.S. House,District 19,2004,general,false,"",3003,23162,John Shimkus,REP,"",213451,69.35766878740812,,true,,https://history.house.gov/Institution/Election-Statistics/
20686,3301,IN,Indiana,198,U.S. House,District 2,2004,general,false,"",15439,23165,Douglas D. Barnes,LIB,"",3346,1.290123575793796,,false,,https://history.house.gov/Institution/Election-Statistics/
20687,3301,IN,Indiana,198,U.S. House,District 2,2004,general,false,"",547,23166,Joe Donnelly,DEM,"",115513,44.53856682924948,,false,,https://history.house.gov/Institution/Election-Statistics/
20688,3301,IN,Indiana,198,U.S. House,District 2,2004,general,false,"",10072,23167,Chris Chocola,REP,"",140496,54.17130959495672,,true,,https://history.house.gov/Institution/Election-Statistics/
20695,3304,IN,Indiana,201,U.S. House,District 5,2004,general,false,"",14993,23174,Katherine Fox Carr,DEM,"",82637,25.956848000552828,,false,,https://history.house.gov/Institution/Election-Statistics/
20696,3304,IN,Indiana,201,U.S. House,District 5,2004,general,false,"",13546,23175,Dan L. Burton,REP,"",228718,71.84189117453975,,true,,https://history.house.gov/Institution/Election-Statistics/
20700,3306,IN,Indiana,203,U.S. House,District 7,2004,general,false,"",15445,23179,Barry M. Campbell,LIB,"",4381,1.9630334938949254,,false,,https://history.house.gov/Institution/Election-Statistics/
20701,3306,IN,Indiana,203,U.S. House,District 7,2004,general,false,"",1181,23180,Andy Horning,REP,"",97491,43.683656323512935,,false,,https://history.house.gov/Institution/Election-Statistics/
20702,3306,IN,Indiana,203,U.S. House,District 7,2004,general,false,"",9986,23181,Julia M. Carson,DEM,"",121303,54.35331018259214,,true,,https://history.house.gov/Institution/Election-Statistics/
